user_id,timestamp,location,amount,merchant,device
user_11,2025-09-18 11:46:21.572903,Bangalore,743.23,Electronics,ios
user_11,2025-09-18 21:24:21.572903,Bangalore,848.95,Cafe,ios
user_11,2025-09-19 18:39:21.572903,Bangalore,1932.86,Online Store,ios
user_11,2025-09-20 13:46:21.572903,Bangalore,843.49,Grocery,ios
user_11,2025-09-20 15:24:21.572903,Bangalore,1116.54,Online Store,ios
user_11,2025-09-21 10:16:21.572903,Bangalore,2002.56,Electronics,ios
user_11,2025-09-22 00:55:21.572903,Bangalore,1185.05,Cafe,ios
user_11,2025-09-22 02:19:21.572903,Bangalore,827.82,Electronics,ios
user_11,2025-09-22 19:28:21.572903,Bangalore,1172.96,Online Store,ios
user_11,2025-09-22 21:40:21.572903,Bangalore,1450.74,Grocery,ios
user_11,2025-09-23 06:19:21.572903,Bangalore,791.76,Grocery,ios
user_11,2025-09-23 11:51:21.572903,Bangalore,1241.67,Online Store,ios
user_11,2025-09-23 23:02:21.572903,Bangalore,1232.79,Online Store,ios
user_11,2025-09-24 10:16:21.572903,Bangalore,1844.54,Online Store,ios
user_11,2025-09-25 03:54:21.572903,Bangalore,929.41,Cafe,ios
user_11,2025-09-25 14:35:21.572903,Bangalore,890.46,Online Store,ios
user_11,2025-09-25 16:32:21.572903,Bangalore,1610.57,Grocery,ios
user_11,2025-09-25 17:49:21.572903,Bangalore,1180.14,Grocery,ios
user_11,2025-09-25 18:18:21.572903,Bangalore,1719.73,Grocery,ios
user_11,2025-09-26 14:01:21.572903,Bangalore,1929.11,Online Store,ios
user_11,2025-09-27 04:09:21.572903,Bangalore,1546.35,Cafe,ios
user_11,2025-09-27 06:41:21.572903,Bangalore,1362.4,Electronics,ios
user_11,2025-09-27 10:28:21.572903,Bangalore,2212.47,Electronics,ios
user_11,2025-09-28 02:15:21.572903,Bangalore,2716.28,Electronics,ios
user_11,2025-09-28 10:10:21.572903,Bangalore,676.6,Grocery,ios
user_11,2025-09-28 18:23:21.572903,Bangalore,1306.88,Online Store,ios
user_11,2025-09-28 23:36:21.572903,Bangalore,1351.97,Grocery,ios
user_11,2025-09-29 21:26:21.572903,Bangalore,867.42,Online Store,ios
user_12,2025-08-13 16:15:21.573508,Mumbai,1557.31,Online Store,web
user_12,2025-08-14 10:18:21.573508,Mumbai,854.04,Electronics,web
user_12,2025-08-14 20:42:21.573508,Mumbai,278.26,Online Store,web
user_12,2025-08-15 05:23:21.573508,Mumbai,1781.71,Grocery,web
user_12,2025-08-15 10:30:21.573508,Mumbai,1169.32,Electronics,web
user_12,2025-08-15 22:51:21.573508,Mumbai,1720.96,Cafe,web
user_12,2025-08-16 16:53:21.573508,Mumbai,754.22,Electronics,web
user_12,2025-08-17 08:23:21.573508,Mumbai,1236.99,Grocery,web
user_12,2025-08-17 20:58:21.573508,Mumbai,119.26,Online Store,web
user_12,2025-08-18 11:10:21.573508,Mumbai,739.91,Cafe,web
user_12,2025-08-18 17:35:21.573508,Mumbai,1749.18,Online Store,web
user_12,2025-08-19 07:47:21.573508,Mumbai,507.57,Electronics,web
user_12,2025-08-19 15:52:21.573508,Mumbai,1649.62,Cafe,web
user_12,2025-08-20 09:17:21.573508,Mumbai,58.07,Electronics,web
user_12,2025-08-20 09:47:21.573508,Mumbai,2668.58,Electronics,web
user_12,2025-08-21 03:58:21.573508,Mumbai,1484.55,Electronics,web
user_12,2025-08-21 21:58:21.573508,Mumbai,1426.98,Online Store,web
user_12,2025-08-22 09:15:21.573508,Mumbai,1298.71,Online Store,web
user_12,2025-08-22 10:42:21.573508,Mumbai,1671.98,Grocery,web
user_12,2025-08-23 03:12:21.573508,Mumbai,1362.07,Online Store,web
user_12,2025-08-23 16:53:21.573508,Mumbai,1082.0,Online Store,web
user_12,2025-08-23 23:50:21.573508,Mumbai,2315.88,Grocery,web
user_12,2025-08-24 05:40:21.573508,Mumbai,194.71,Online Store,web
user_12,2025-08-24 06:42:21.573508,Mumbai,1496.16,Cafe,web
user_12,2025-08-25 03:09:21.573508,Mumbai,1250.86,Grocery,web
user_12,2025-08-25 16:11:21.573508,Mumbai,1784.35,Cafe,web
user_12,2025-08-26 00:07:21.573508,Mumbai,266.66,Electronics,web
user_12,2025-08-27 00:06:21.573508,Mumbai,348.19,Online Store,web
user_12,2025-08-27 14:27:21.573508,Mumbai,1113.75,Online Store,web
user_12,2025-08-28 08:14:21.573508,Mumbai,881.01,Online Store,web
user_12,2025-08-28 21:32:21.573508,Mumbai,1053.92,Cafe,web
user_12,2025-08-29 19:05:21.573508,Mumbai,1007.58,Online Store,web
user_12,2025-08-30 08:34:21.573508,Mumbai,638.18,Online Store,web
user_12,2025-08-31 05:43:21.573508,Mumbai,1040.81,Electronics,web
user_12,2025-08-31 17:23:21.573508,Mumbai,2466.08,Cafe,web
user_12,2025-08-31 21:18:21.573508,Mumbai,766.02,Electronics,web
user_12,2025-09-01 07:34:21.573508,Mumbai,557.19,Cafe,web
user_12,2025-09-02 01:15:21.573508,Mumbai,743.93,Electronics,web
user_12,2025-09-02 16:33:21.573508,Mumbai,1073.34,Grocery,web
user_12,2025-09-03 13:04:21.573508,Mumbai,979.57,Cafe,web
user_12,2025-09-04 12:33:21.573508,Mumbai,1169.73,Online Store,web
user_12,2025-09-04 13:03:21.573508,Mumbai,613.34,Cafe,web
user_12,2025-09-04 15:19:21.573508,Mumbai,1563.88,Online Store,web
user_12,2025-09-05 04:24:21.573508,Mumbai,793.39,Online Store,web
user_12,2025-09-05 16:24:21.573508,Mumbai,935.14,Online Store,web
user_12,2025-09-05 19:08:21.573508,Mumbai,773.57,Online Store,web
user_12,2025-09-05 21:46:21.573508,Mumbai,1649.64,Grocery,web
user_12,2025-09-06 13:39:21.573508,Mumbai,1738.35,Online Store,web
user_12,2025-09-06 15:01:21.573508,Mumbai,1768.17,Online Store,web
user_12,2025-09-07 02:50:21.573508,Mumbai,633.63,Online Store,web
user_12,2025-09-07 13:25:21.573508,Mumbai,1916.26,Grocery,web
user_12,2025-09-08 08:48:21.573508,Mumbai,927.35,Grocery,web
user_12,2025-09-08 14:13:21.573508,Mumbai,1038.96,Online Store,web
user_12,2025-09-09 06:40:21.573508,Mumbai,1825.54,Online Store,web
user_12,2025-09-10 02:37:21.573508,Mumbai,1932.75,Electronics,web
user_12,2025-09-10 21:11:21.573508,Mumbai,183.54,Grocery,web
user_12,2025-09-11 19:32:21.573508,Mumbai,908.93,Cafe,web
user_12,2025-09-12 04:17:21.573508,Mumbai,1436.02,Online Store,web
user_12,2025-09-13 00:23:21.573508,Mumbai,874.09,Online Store,web
user_12,2025-09-13 23:26:21.573508,Mumbai,1061.13,Online Store,web
user_12,2025-09-14 18:49:21.573508,Mumbai,1693.49,Online Store,web
user_12,2025-09-15 04:06:21.573508,Mumbai,1268.36,Grocery,web
user_12,2025-09-16 03:48:21.573508,Mumbai,1758.92,Grocery,web
user_12,2025-09-16 10:18:21.573508,Mumbai,1259.68,Cafe,web
user_12,2025-09-16 22:09:21.573508,Mumbai,1390.99,Grocery,web
user_12,2025-09-17 03:36:21.573508,Mumbai,1419.12,Online Store,web
user_12,2025-09-17 21:03:21.573508,Mumbai,50.0,Online Store,web
user_12,2025-09-18 08:21:21.573508,Mumbai,1202.43,Online Store,web
user_12,2025-09-18 18:21:21.573508,Mumbai,608.3,Grocery,web
user_12,2025-09-18 22:24:21.573508,Mumbai,2058.78,Online Store,web
user_12,2025-09-19 13:35:21.573508,Mumbai,1963.53,Cafe,web
user_12,2025-09-20 12:32:21.573508,Mumbai,1824.25,Online Store,web
user_12,2025-09-21 03:37:21.573508,Mumbai,1302.06,Online Store,web
user_12,2025-09-21 19:11:21.573508,Mumbai,1582.28,Cafe,web
user_12,2025-09-22 05:01:21.573508,Mumbai,1013.49,Cafe,web
user_12,2025-09-22 21:01:21.573508,Mumbai,1981.85,Grocery,web
user_12,2025-09-23 01:00:21.573508,Mumbai,1193.73,Online Store,web
user_12,2025-09-23 05:55:21.573508,Mumbai,1221.27,Grocery,web
user_12,2025-09-24 02:19:21.573508,Mumbai,880.09,Cafe,web
user_12,2025-09-25 01:31:21.573508,Mumbai,1194.57,Electronics,web
user_12,2025-09-26 00:38:21.573508,Mumbai,1784.96,Online Store,web
user_12,2025-09-26 15:56:21.573508,Mumbai,1666.44,Online Store,web
user_12,2025-09-27 12:30:21.573508,Mumbai,1091.68,Cafe,web
user_12,2025-09-28 10:19:21.573508,Mumbai,931.51,Electronics,web
user_12,2025-09-28 17:59:21.573508,Mumbai,1693.97,Grocery,web
user_12,2025-09-29 12:41:21.573508,Mumbai,1860.11,Cafe,web
user_12,2025-09-30 01:36:21.573508,Mumbai,442.2,Cafe,web
user_12,2025-09-30 02:06:21.573508,Mumbai,1871.01,Online Store,web
user_12,2025-09-30 19:21:21.573508,Mumbai,626.73,Cafe,web
user_12,2025-09-30 23:20:21.573508,Mumbai,1833.49,Electronics,web
user_12,2025-10-01 18:31:21.573508,Mumbai,856.31,Cafe,web
user_12,2025-10-02 08:41:21.573508,Mumbai,956.56,Electronics,web
user_12,2025-10-02 19:40:21.573508,Mumbai,1221.56,Electronics,web
user_12,2025-10-02 20:52:21.573508,Mumbai,794.83,Electronics,web
user_12,2025-10-03 12:04:21.573508,Mumbai,937.71,Grocery,web
user_12,2025-10-03 21:42:21.573508,Mumbai,1487.06,Grocery,web
user_12,2025-10-04 00:46:21.573508,Mumbai,1265.63,Online Store,web
user_12,2025-10-04 20:41:21.573508,Mumbai,1223.02,Cafe,web
user_12,2025-10-05 19:16:21.573508,Mumbai,829.11,Cafe,web
user_12,2025-10-06 01:44:21.573508,Mumbai,1112.42,Grocery,web
user_13,2025-08-13 11:04:21.573993,Mumbai,1252.35,Cafe,web
user_13,2025-08-14 04:18:21.573993,Mumbai,738.04,Online Store,web
user_13,2025-08-14 05:56:21.573993,Mumbai,958.83,Grocery,web
user_13,2025-08-15 02:44:21.573993,Mumbai,779.23,Grocery,web
user_13,2025-08-16 00:40:21.573993,Mumbai,1650.5,Grocery,web
user_13,2025-08-16 11:18:21.573993,Mumbai,519.59,Electronics,web
user_13,2025-08-16 19:13:21.573993,Mumbai,1056.59,Cafe,web
user_13,2025-08-17 06:15:21.573993,Mumbai,1030.04,Grocery,web
user_13,2025-08-17 17:27:21.573993,Mumbai,1342.16,Electronics,web
user_13,2025-08-18 13:29:21.573993,Mumbai,1634.31,Grocery,web
user_13,2025-08-18 19:10:21.573993,Mumbai,1806.6,Grocery,web
user_13,2025-08-18 20:50:21.573993,Mumbai,1522.07,Online Store,web
user_13,2025-08-19 03:44:21.573993,Mumbai,856.65,Electronics,web
user_13,2025-08-19 21:11:21.573993,Mumbai,1303.97,Cafe,web
user_13,2025-08-19 21:49:21.573993,Mumbai,1140.42,Online Store,web
user_13,2025-08-20 07:56:21.573993,Mumbai,987.85,Online Store,web
user_13,2025-08-20 22:21:21.573993,Mumbai,699.53,Cafe,web
user_13,2025-08-21 09:15:21.573993,Mumbai,1367.38,Grocery,web
user_13,2025-08-21 21:26:21.573993,Mumbai,902.76,Online Store,web
user_13,2025-08-22 19:49:21.573993,Mumbai,1324.26,Electronics,web
user_13,2025-08-23 09:27:21.573993,Mumbai,1477.61,Electronics,web
user_13,2025-08-23 20:06:21.573993,Mumbai,1195.3,Grocery,web
user_13,2025-08-24 07:45:21.573993,Mumbai,1150.46,Grocery,web
user_13,2025-08-24 18:34:21.573993,Mumbai,1340.37,Grocery,web
user_13,2025-08-25 18:04:21.573993,Mumbai,1683.02,Electronics,web
user_13,2025-08-26 15:04:21.573993,Mumbai,1601.83,Grocery,web
user_13,2025-08-27 06:27:21.573993,Mumbai,757.09,Online Store,web
user_13,2025-08-27 15:58:21.573993,Mumbai,922.57,Online Store,web
user_13,2025-08-27 16:27:21.573993,Mumbai,1640.45,Electronics,web
user_13,2025-08-28 13:20:21.573993,Mumbai,1146.03,Electronics,web
user_13,2025-08-28 17:46:21.573993,Mumbai,730.62,Online Store,web
user_13,2025-08-29 16:25:21.573993,Mumbai,1351.83,Electronics,web
user_13,2025-08-30 13:48:21.573993,Mumbai,469.89,Grocery,web
user_13,2025-08-31 07:12:21.573993,Mumbai,791.81,Grocery,web
user_13,2025-09-01 06:09:21.573993,Mumbai,1677.33,Grocery,web
user_13,2025-09-02 05:39:21.573993,Mumbai,1565.73,Cafe,web
user_13,2025-09-02 18:34:21.573993,Mumbai,1062.61,Cafe,web
user_13,2025-09-03 06:20:21.573993,Mumbai,1193.96,Online Store,web
user_13,2025-09-04 04:11:21.573993,Mumbai,1525.34,Online Store,web
user_13,2025-09-04 13:16:21.573993,Mumbai,672.56,Online Store,web
user_13,2025-09-05 04:05:21.573993,Mumbai,1756.25,Cafe,web
user_13,2025-09-05 04:35:21.573993,Mumbai,1033.66,Cafe,web
user_13,2025-09-05 14:17:21.573993,Mumbai,1448.2,Cafe,web
user_13,2025-09-06 05:47:21.573993,Mumbai,1042.56,Cafe,web
user_13,2025-09-06 21:03:21.573993,Mumbai,1943.7,Electronics,web
user_13,2025-09-07 08:14:21.573993,Mumbai,1414.25,Online Store,web
user_13,2025-09-07 23:14:21.573993,Mumbai,1137.75,Electronics,web
user_13,2025-09-08 11:25:21.573993,Mumbai,435.09,Cafe,web
user_13,2025-09-08 16:38:21.573993,Mumbai,449.81,Online Store,web
user_13,2025-09-08 18:28:21.573993,Mumbai,599.99,Grocery,web
user_13,2025-09-09 03:04:21.573993,Mumbai,1213.79,Electronics,web
user_13,2025-09-09 18:47:21.573993,Mumbai,549.92,Grocery,web
user_13,2025-09-10 09:08:21.573993,Mumbai,1101.05,Grocery,web
user_13,2025-09-11 00:30:21.573993,Mumbai,1777.24,Cafe,web
user_13,2025-09-11 13:12:21.573993,Mumbai,727.57,Cafe,web
user_13,2025-09-12 02:37:21.573993,Mumbai,1500.12,Online Store,web
user_13,2025-09-12 22:39:21.573993,Mumbai,1372.74,Online Store,web
user_13,2025-09-13 10:07:21.573993,Mumbai,1715.9,Online Store,web
user_13,2025-09-13 11:29:21.573993,Mumbai,1786.02,Grocery,web
user_13,2025-09-13 21:21:21.573993,Mumbai,696.35,Cafe,web
user_13,2025-09-14 06:41:21.573993,Mumbai,1166.3,Electronics,web
user_13,2025-09-14 09:50:21.573993,Mumbai,867.65,Online Store,web
user_13,2025-09-15 07:59:21.573993,Mumbai,938.91,Cafe,web
user_13,2025-09-16 04:49:21.573993,Mumbai,1850.58,Cafe,web
user_13,2025-09-16 18:15:21.573993,Mumbai,1447.45,Online Store,web
user_13,2025-09-17 14:57:21.573993,Mumbai,944.92,Electronics,web
user_13,2025-09-18 12:49:21.573993,Mumbai,1514.76,Electronics,web
user_13,2025-09-18 23:07:21.573993,Mumbai,863.57,Grocery,web
user_13,2025-09-19 20:09:21.573993,Mumbai,208.98,Online Store,web
user_13,2025-09-20 04:33:21.573993,Mumbai,1583.08,Electronics,web
user_13,2025-09-21 01:19:21.573993,Mumbai,1599.32,Grocery,web
user_13,2025-09-21 21:38:21.573993,Mumbai,1749.56,Grocery,web
user_13,2025-09-22 13:35:21.573993,Mumbai,1136.13,Electronics,web
user_13,2025-09-23 10:39:21.573993,Mumbai,1478.28,Grocery,web
user_13,2025-09-23 14:35:21.573993,Mumbai,1187.17,Online Store,web
user_13,2025-09-23 22:56:21.573993,Mumbai,1232.84,Cafe,web
user_13,2025-09-24 04:33:21.573993,Mumbai,878.38,Cafe,web
user_13,2025-09-24 10:25:21.573993,Mumbai,1156.12,Grocery,web
user_13,2025-09-24 11:42:21.573993,Mumbai,1611.05,Online Store,web
user_13,2025-09-24 18:23:21.573993,Mumbai,1936.57,Electronics,web
user_13,2025-09-25 09:39:21.573993,Mumbai,1495.01,Electronics,web
user_13,2025-09-26 07:24:21.573993,Mumbai,1220.33,Online Store,web
user_13,2025-09-26 12:06:21.573993,Mumbai,720.4,Electronics,web
user_13,2025-09-27 07:53:21.573993,Mumbai,683.12,Electronics,web
user_13,2025-09-27 20:11:21.573993,Mumbai,534.1,Cafe,web
user_13,2025-09-28 02:54:21.573993,Mumbai,1024.97,Cafe,web
user_13,2025-09-28 10:48:21.573993,Mumbai,652.33,Online Store,web
user_13,2025-09-28 16:02:21.573993,Mumbai,1597.94,Online Store,web
user_13,2025-09-28 22:23:21.573993,Mumbai,2083.02,Cafe,web
user_13,2025-09-29 06:25:21.573993,Mumbai,898.36,Online Store,web
user_13,2025-09-29 07:43:21.573993,Mumbai,1150.24,Online Store,web
user_13,2025-09-29 18:09:21.573993,Mumbai,970.12,Online Store,web
user_13,2025-09-30 06:52:21.573993,Mumbai,1025.54,Cafe,web
user_13,2025-09-30 18:18:21.573993,Mumbai,1658.83,Electronics,web
user_13,2025-10-01 05:07:21.573993,Mumbai,2007.97,Online Store,web
user_13,2025-10-01 11:12:21.573993,Mumbai,1222.17,Grocery,web
user_13,2025-10-01 20:45:21.573993,Mumbai,1206.15,Online Store,web
user_13,2025-10-02 18:31:21.573993,Mumbai,1548.14,Grocery,web
user_13,2025-10-03 00:14:21.573993,Mumbai,1386.89,Grocery,web
user_13,2025-10-03 07:21:21.573993,Mumbai,1602.45,Electronics,web
user_14,2025-08-13 14:29:21.574560,Delhi,1134.53,Cafe,android
user_14,2025-08-13 19:36:21.574560,Delhi,1444.18,Cafe,android
user_14,2025-08-14 06:27:21.574560,Delhi,963.38,Grocery,android
user_14,2025-08-14 10:32:21.574560,Delhi,843.13,Grocery,android
user_14,2025-08-15 06:38:21.574560,Delhi,308.83,Online Store,android
user_14,2025-08-16 00:55:21.574560,Delhi,914.67,Online Store,android
user_14,2025-08-16 03:15:21.574560,Delhi,1181.94,Cafe,android
user_14,2025-08-17 02:06:21.574560,Delhi,1993.02,Grocery,android
user_14,2025-08-17 12:26:21.574560,Delhi,560.57,Electronics,android
user_14,2025-08-18 00:03:21.574560,Delhi,1438.86,Electronics,android
user_14,2025-08-18 05:33:21.574560,Delhi,1701.11,Electronics,android
user_14,2025-08-18 17:24:21.574560,Delhi,509.1,Cafe,android
user_14,2025-08-18 18:54:21.574560,Delhi,418.81,Cafe,android
user_14,2025-08-19 12:15:21.574560,Delhi,668.78,Electronics,android
user_14,2025-08-19 17:04:21.574560,Delhi,664.59,Grocery,android
user_14,2025-08-20 03:13:21.574560,Delhi,1709.88,Online Store,android
user_14,2025-08-20 18:09:21.574560,Delhi,50.0,Cafe,android
user_14,2025-08-21 05:54:21.574560,Delhi,1227.13,Electronics,android
user_14,2025-08-21 08:44:21.574560,Delhi,710.26,Cafe,android
user_14,2025-08-22 07:22:21.574560,Delhi,1581.2,Grocery,android
user_14,2025-08-22 19:57:21.574560,Delhi,1481.53,Cafe,android
user_14,2025-08-23 09:38:21.574560,Delhi,1145.42,Grocery,android
user_14,2025-08-24 01:59:21.574560,Delhi,790.76,Online Store,android
user_14,2025-08-24 07:45:21.574560,Delhi,1697.61,Grocery,android
user_14,2025-08-25 00:24:21.574560,Delhi,1469.06,Cafe,android
user_14,2025-08-25 21:24:21.574560,Delhi,525.59,Cafe,android
user_14,2025-08-26 02:38:21.574560,Delhi,1244.51,Online Store,android
user_14,2025-08-26 03:34:21.574560,Delhi,879.79,Electronics,android
user_14,2025-08-26 18:57:21.574560,Delhi,699.55,Online Store,android
user_14,2025-08-26 21:58:21.574560,Delhi,1315.24,Grocery,android
user_14,2025-08-27 12:47:21.574560,Delhi,1816.24,Cafe,android
user_14,2025-08-28 06:07:21.574560,Delhi,888.11,Electronics,android
user_14,2025-08-29 03:09:21.574560,Delhi,1099.44,Cafe,android
user_14,2025-08-29 07:41:21.574560,Delhi,852.36,Cafe,android
user_14,2025-08-29 23:04:21.574560,Delhi,1471.32,Grocery,android
user_14,2025-08-30 07:00:21.574560,Delhi,1052.61,Online Store,android
user_14,2025-08-30 11:28:21.574560,Delhi,905.45,Electronics,android
user_14,2025-08-30 22:05:21.574560,Delhi,774.69,Grocery,android
user_14,2025-08-31 15:58:21.574560,Delhi,1008.26,Grocery,android
user_14,2025-08-31 20:25:21.574560,Delhi,1139.43,Electronics,android
user_14,2025-09-01 03:19:21.574560,Delhi,1488.51,Cafe,android
user_14,2025-09-02 02:59:21.574560,Delhi,728.08,Cafe,android
user_14,2025-09-02 10:03:21.574560,Delhi,280.41,Online Store,android
user_14,2025-09-02 18:53:21.574560,Delhi,1264.24,Online Store,android
user_14,2025-09-03 00:02:21.574560,Delhi,1679.98,Cafe,android
user_14,2025-09-03 05:01:21.574560,Delhi,50.0,Online Store,android
user_14,2025-09-03 20:47:21.574560,Delhi,810.93,Electronics,android
user_14,2025-09-04 00:35:21.574560,Delhi,1995.76,Cafe,android
user_14,2025-09-04 08:39:21.574560,Delhi,717.7,Electronics,android
user_14,2025-09-05 01:42:21.574560,Delhi,1442.51,Cafe,android
user_14,2025-09-05 22:38:21.574560,Delhi,422.82,Grocery,android
user_14,2025-09-06 12:43:21.574560,Delhi,1575.99,Electronics,android
user_14,2025-09-06 19:25:21.574560,Delhi,1674.95,Electronics,android
user_14,2025-09-07 05:30:21.574560,Delhi,1733.83,Online Store,android
user_14,2025-09-07 12:31:21.574560,Delhi,423.67,Grocery,android
user_14,2025-09-08 08:17:21.574560,Delhi,1798.86,Online Store,android
user_14,2025-09-08 23:58:21.574560,Delhi,921.35,Online Store,android
user_14,2025-09-09 11:03:21.574560,Delhi,1360.13,Grocery,android
user_14,2025-09-09 17:54:21.574560,Delhi,1557.34,Grocery,android
user_14,2025-09-10 13:18:21.574560,Delhi,1539.32,Cafe,android
user_14,2025-09-10 14:43:21.574560,Delhi,871.59,Cafe,android
user_14,2025-09-11 05:54:21.574560,Delhi,796.25,Electronics,android
user_14,2025-09-11 07:45:21.574560,Delhi,1071.55,Grocery,android
user_14,2025-09-11 09:48:21.574560,Delhi,1609.93,Grocery,android
user_14,2025-09-11 19:11:21.574560,Delhi,1871.06,Grocery,android
user_14,2025-09-12 11:34:21.574560,Delhi,886.24,Electronics,android
user_14,2025-09-13 03:13:21.574560,Delhi,1290.31,Grocery,android
user_14,2025-09-13 17:45:21.574560,Delhi,870.58,Grocery,android
user_14,2025-09-14 03:17:21.574560,Delhi,1609.29,Grocery,android
user_14,2025-09-14 10:30:21.574560,Delhi,1647.21,Grocery,android
user_14,2025-09-15 00:06:21.574560,Delhi,755.07,Electronics,android
user_14,2025-09-15 04:28:21.574560,Delhi,463.52,Grocery,android
user_14,2025-09-16 03:09:21.574560,Delhi,986.47,Grocery,android
user_14,2025-09-16 12:51:21.574560,Delhi,1751.07,Online Store,android
user_14,2025-09-16 13:52:21.574560,Delhi,1098.42,Cafe,android
user_14,2025-09-17 07:08:21.574560,Delhi,1531.48,Electronics,android
user_14,2025-09-17 12:44:21.574560,Delhi,634.91,Cafe,android
user_14,2025-09-18 07:24:21.574560,Delhi,1875.76,Online Store,android
user_14,2025-09-18 23:54:21.574560,Delhi,449.38,Online Store,android
user_14,2025-09-19 01:05:21.574560,Delhi,1245.24,Grocery,android
user_14,2025-09-19 02:22:21.574560,Delhi,583.73,Online Store,android
user_14,2025-09-19 23:34:21.574560,Delhi,891.01,Cafe,android
user_14,2025-09-20 10:35:21.574560,Delhi,979.16,Electronics,android
user_14,2025-09-20 13:29:21.574560,Delhi,1149.59,Grocery,android
user_14,2025-09-21 11:50:21.574560,Delhi,750.31,Cafe,android
user_14,2025-09-21 14:51:21.574560,Delhi,1776.51,Cafe,android
user_14,2025-09-22 05:31:21.574560,Delhi,2506.03,Online Store,android
user_14,2025-09-22 10:30:21.574560,Delhi,1325.19,Cafe,android
user_14,2025-09-22 23:01:21.574560,Delhi,1234.35,Cafe,android
user_14,2025-09-23 20:30:21.574560,Delhi,1085.72,Online Store,android
user_14,2025-09-24 04:57:21.574560,Delhi,1335.39,Electronics,android
user_14,2025-09-24 10:59:21.574560,Delhi,894.19,Grocery,android
user_14,2025-09-24 16:37:21.574560,Delhi,1329.61,Electronics,android
user_14,2025-09-24 18:40:21.574560,Delhi,1047.37,Cafe,android
user_14,2025-09-25 01:13:21.574560,Delhi,1740.36,Grocery,android
user_14,2025-09-25 19:34:21.574560,Delhi,1241.93,Electronics,android
user_14,2025-09-26 05:07:21.574560,Delhi,1214.04,Online Store,android
user_14,2025-09-26 17:25:21.574560,Delhi,645.16,Grocery,android
user_14,2025-09-26 21:24:21.574560,Delhi,1560.15,Online Store,android
user_14,2025-09-27 03:12:21.574560,Delhi,908.16,Online Store,android
user_15,2025-08-13 04:37:21.575136,Delhi,1429.49,Online Store,web
user_15,2025-08-13 14:15:21.575136,Delhi,656.55,Grocery,web
user_15,2025-08-14 05:34:21.575136,Delhi,988.7,Electronics,web
user_15,2025-08-15 01:29:21.575136,Delhi,1895.1,Electronics,web
user_15,2025-08-15 15:22:21.575136,Delhi,2262.18,Cafe,web
user_15,2025-08-16 04:39:21.575136,Delhi,2019.29,Online Store,web
user_15,2025-08-16 13:37:21.575136,Delhi,1169.78,Cafe,web
user_15,2025-08-16 21:05:21.575136,Delhi,1588.59,Grocery,web
user_15,2025-08-16 21:55:21.575136,Delhi,1138.7,Online Store,web
user_15,2025-08-17 09:17:21.575136,Delhi,1410.68,Grocery,web
user_15,2025-08-18 08:35:21.575136,Delhi,1309.79,Grocery,web
user_15,2025-08-18 14:42:21.575136,Delhi,1057.46,Electronics,web
user_15,2025-08-18 18:24:21.575136,Delhi,976.04,Electronics,web
user_15,2025-08-19 04:43:21.575136,Delhi,603.96,Electronics,web
user_15,2025-08-19 07:23:21.575136,Delhi,1704.45,Grocery,web
user_15,2025-08-19 09:56:21.575136,Delhi,1073.52,Electronics,web
user_15,2025-08-19 11:21:21.575136,Delhi,1127.78,Cafe,web
user_15,2025-08-19 13:01:21.575136,Delhi,660.26,Grocery,web
user_15,2025-08-19 17:35:21.575136,Delhi,1294.12,Cafe,web
user_15,2025-08-20 06:33:21.575136,Delhi,2041.8,Electronics,web
user_15,2025-08-20 08:56:21.575136,Delhi,1034.67,Online Store,web
user_15,2025-08-20 16:51:21.575136,Delhi,1767.97,Grocery,web
user_15,2025-08-21 05:57:21.575136,Delhi,272.23,Grocery,web
user_15,2025-08-21 15:58:21.575136,Delhi,439.67,Cafe,web
user_15,2025-08-22 11:56:21.575136,Delhi,1658.88,Grocery,web
user_15,2025-08-22 16:46:21.575136,Delhi,1287.86,Grocery,web
user_15,2025-08-23 09:15:21.575136,Delhi,536.33,Online Store,web
user_15,2025-08-23 22:31:21.575136,Delhi,2369.48,Online Store,web
user_15,2025-08-24 21:50:21.575136,Delhi,1711.75,Online Store,web
user_15,2025-08-24 23:04:21.575136,Delhi,998.15,Online Store,web
user_15,2025-08-25 10:39:21.575136,Delhi,1749.21,Electronics,web
user_15,2025-08-25 21:41:21.575136,Delhi,796.33,Online Store,web
user_15,2025-08-26 13:21:21.575136,Delhi,1264.96,Cafe,web
user_15,2025-08-27 12:30:21.575136,Delhi,549.68,Electronics,web
user_15,2025-08-27 22:49:21.575136,Delhi,1351.46,Online Store,web
user_15,2025-08-28 14:04:21.575136,Delhi,612.55,Online Store,web
user_15,2025-08-29 09:10:21.575136,Delhi,1879.88,Grocery,web
user_15,2025-08-29 10:07:21.575136,Delhi,1649.1,Online Store,web
user_15,2025-08-30 00:27:21.575136,Delhi,952.42,Grocery,web
user_15,2025-08-30 12:10:21.575136,Delhi,932.27,Electronics,web
user_15,2025-08-31 06:39:21.575136,Delhi,1200.03,Online Store,web
user_15,2025-09-01 05:05:21.575136,Delhi,1203.12,Cafe,web
user_15,2025-09-01 10:29:21.575136,Delhi,899.46,Grocery,web
user_15,2025-09-01 21:03:21.575136,Delhi,1933.7,Grocery,web
user_15,2025-09-02 09:59:21.575136,Delhi,807.42,Electronics,web
user_15,2025-09-03 00:10:21.575136,Delhi,2112.32,Online Store,web
